Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI
2015,2015 Annual Edition,Immunizations - Adolescents,Virginia,22,-0.065,-0.065,,
2015,2015 Annual Edition,Immunizations - Adolescents,Vermont,6,0.791,0.791,,
2015,2015 Annual Edition,Immunizations - Adolescents,Washington,15,0.287,0.287,,
2015,2015 Annual Edition,Immunizations - Adolescents,Wisconsin,17,0.216,0.216,,
2015,2015 Annual Edition,Immunizations - Adolescents,West Virginia,34,-0.471,-0.471,,
2015,2015 Annual Edition,Immunizations - Adolescents,Wyoming,41,-0.943,-0.943,,
2015,2015 Annual Edition,Immunizations - Children,Alabama,7,76.9,1.085,85.2,68.6
2015,2015 Annual Edition,Immunizations - Children,Alaska,39,67.3,-0.88,74.5,60.1
2015,2015 Annual Edition,Immunizations - Children,Arizona,43,66.1,-1.126,74.1,58.1
2015,2015 Annual Edition,Immunizations - Children,Arkansas,44,66,-1.146,74.2,57.8
2015,2015 Annual Edition,Immunizations - Children,California,6,77.9,1.29,84.7,71.1
2015,2015 Annual Edition,Immunizations - Children,Colorado,21,72.8,0.246,79.2,66.4
2015,2015 Annual Edition,Immunizations - Children,Connecticut,20,73,0.287,80.7,65.3
2015,2015 Annual Edition,Immunizations - Children,Delaware,13,74.5,0.594,81.4,67.6
2015,2015 Annual Edition,Immunizations - Children,Florida,22,72.7,0.225,81.4,64
2015,2015 Annual Edition,Immunizations - Children,Georgia,15,74,0.491,81.6,66.4
2015,2015 Annual Edition,Immunizations - Children,Hawaii,16,73.7,0.43,80.2,67.2
2015,2015 Annual Edition,Immunizations - Children,Idaho,45,65.9,-1.167,73.9,57.9
2015,2015 Annual Edition,Immunizations - Children,Illinois,35,68.3,-0.675,73.9,62.7
2015,2015 Annual Edition,Immunizations - Children,Indiana,42,66.3,-1.085,73.4,59.2
2015,2015 Annual Edition,Immunizations - Children,Iowa,27,71.3,-0.061,79.5,63.1
2015,2015 Annual Edition,Immunizations - Children,Kansas,8,76.5,1.003,83.6,69.4
2015,2015 Annual Edition,Immunizations - Children,Kentucky,24,72.3,0.143,80.1,64.5
2015,2015 Annual Edition,Immunizations - Children,Louisiana,19,73.2,0.327,80.2,66.2
2015,2015 Annual Edition,Immunizations - Children,Maine,1,84.7,2,89.7,79.7
2015,2015 Annual Edition,Immunizations - Children,Maryland,14,74.4,0.573,82,66.8
2015,2015 Annual Edition,Immunizations - Children,Massachusetts,12,75.4,0.778,82.6,68.2
2015,2015 Annual Edition,Immunizations - Children,Michigan,47,65,-1.351,73.5,56.5
2015,2015 Annual Edition,Immunizations - Children,Minnesota,33,70.5,-0.225,79.3,61.7
2015,2015 Annual Edition,Immunizations - Children,Mississippi,31,70.7,-0.184,79.5,61.9
2015,2015 Annual Edition,Immunizations - Children,Missouri,34,70,-0.327,77.8,62.2
2015,2015 Annual Edition,Immunizations - Children,Montana,41,67.1,-0.921,75.3,58.9
2015,2015 Annual Edition,Immunizations - Children,Nebraska,4,80.2,1.76,86.4,74
2015,2015 Annual Edition,Immunizations - Children,Nevada,37,67.7,-0.798,74.3,61.1
2015,2015 Annual Edition,Immunizations - Children,New Hampshire,3,80.4,1.801,86.5,74.3
2015,2015 Annual Edition,Immunizations - Children,New Jersey,40,67.2,-0.901,74.6,59.8
2015,2015 Annual Edition,Immunizations - Children,New Mexico,10,75.9,0.88,82.8,69
2015,2015 Annual Edition,Immunizations - Children,New York,31,70.7,-0.184,75.9,65.5
2015,2015 Annual Edition,Immunizations - Children,North Carolina,2,80.8,1.883,87.7,73.9
2015,2015 Annual Edition,Immunizations - Children,North Dakota,27,71.3,-0.061,78.3,64.3
2015,2015 Annual Edition,Immunizations - Children,Ohio,36,68.1,-0.716,75.8,60.4
2015,2015 Annual Edition,Immunizations - Children,Oklahoma,18,73.3,0.348,80.8,65.8
2015,2015 Annual Edition,Immunizations - Children,Oregon,46,65.3,-1.29,73.2,57.4
2015,2015 Annual Edition,Immunizations - Children,Pennsylvania,5,78.6,1.433,83.5,73.7
2015,2015 Annual Edition,Immunizations - Children,Rhode Island,11,75.6,0.819,82.9,68.3
2015,2015 Annual Edition,Immunizations - Children,South Carolina,23,72.6,0.205,80.7,64.5
2015,2015 Annual Edition,Immunizations - Children,South Dakota,9,76.3,0.962,84.6,68
2015,2015 Annual Edition,Immunizations - Children,Tennessee,25,71.9,0.061,79.6,64.2
2015,2015 Annual Edition,Immunizations - Children,Texas,48,64,-1.556,69.2,58.8
2015,2015 Annual Edition,Immunizations - Children,Utah,30,70.8,-0.164,78.6,63
2015,2015 Annual Edition,Immunizations - Children,Vermont,26,71.8,0.041,78.5,65.1
2015,2015 Annual Edition,Immunizations - Children,Virginia,16,73.7,0.43,82.5,64.9
2015,2015 Annual Edition,Immunizations - Children,Washington,38,67.4,-0.86,75.5,59.3
2015,2015 Annual Edition,Immunizations - Children,West Virginia,50,63.4,-1.678,71.1,55.7
2015,2015 Annual Edition,Immunizations - Children,Wisconsin,29,70.9,-0.143,78.5,63.3
2015,2015 Annual Edition,Immunizations - Children,Wyoming,48,64,-1.556,73.2,54.8
2015,2015 Annual Edition,Immunizations - Children,District of Columbia,,71.1,,78.6,63.6
2015,2015 Annual Edition,Immunizations - Children,United States,,71.6,,73.1,70.1
2015,2015 Annual Edition,Income Disparity,Alabama,36,0.476,,,
2015,2015 Annual Edition,Income Disparity,Alaska,1,0.418,,,
2015,2015 Annual Edition,Income Disparity,Arizona,30,0.468,,,
2015,2015 Annual Edition,Income Disparity,Arkansas,34,0.471,,,
2015,2015 Annual Edition,Income Disparity,California,47,0.489,,,
2015,2015 Annual Edition,Income Disparity,Colorado,20,0.458,,,
2015,2015 Annual Edition,Income Disparity,Connecticut,49,0.501,,,
2015,2015 Annual Edition,Income Disparity,Delaware,13,0.449,,,
2015,2015 Annual Edition,Income Disparity,Florida,43,0.483,,,
2015,2015 Annual Edition,Income Disparity,Georgia,41,0.48,,,
2015,2015 Annual Edition,Income Disparity,Hawaii,4,0.433,,,
2015,2015 Annual Edition,Income Disparity,Idaho,15,0.454,,,
2015,2015 Annual Edition,Income Disparity,Illinois,39,0.477,,,
2015,2015 Annual Edition,Income Disparity,Indiana,11,0.446,,,
2015,2015 Annual Edition,Income Disparity,Iowa,9,0.443,,,
2015,2015 Annual Edition,Income Disparity,Kansas,22,0.46,,,
2015,2015 Annual Edition,Income Disparity,Kentucky,33,0.47,,,
2015,2015 Annual Edition,Income Disparity,Louisiana,48,0.49,,,
2015,2015 Annual Edition,Income Disparity,Maine,21,0.459,,,
2015,2015 Annual Edition,Income Disparity,Maryland,13,0.449,,,
2015,2015 Annual Edition,Income Disparity,Massachusetts,46,0.486,,,
2015,2015 Annual Edition,Income Disparity,Michigan,22,0.46,,,
2015,2015 Annual Edition,Income Disparity,Minnesota,15,0.454,,,
2015,2015 Annual Edition,Income Disparity,Mississippi,36,0.476,,,
2015,2015 Annual Edition,Income Disparity,Missouri,25,0.463,,,
2015,2015 Annual Edition,Income Disparity,Montana,15,0.454,,,
2015,2015 Annual Edition,Income Disparity,Nebraska,5,0.435,,,
2015,2015 Annual Edition,Income Disparity,Nevada,9,0.443,,,
2015,2015 Annual Edition,Income Disparity,New Hampshire,7,0.441,,,
2015,2015 Annual Edition,Income Disparity,New Jersey,36,0.476,,,
2015,2015 Annual Edition,Income Disparity,New Mexico,39,0.477,,,
2015,2015 Annual Edition,Income Disparity,New York,50,0.511,,,
2015,2015 Annual Edition,Income Disparity,North Carolina,35,0.475,,,
2015,2015 Annual Edition,Income Disparity,North Dakota,27,0.466,,,
2015,2015 Annual Edition,Income Disparity,Ohio,26,0.464,,,
2015,2015 Annual Edition,Income Disparity,Oklahoma,27,0.466,,,
2015,2015 Annual Edition,Income Disparity,Oregon,24,0.462,,,
2015,2015 Annual Edition,Income Disparity,Pennsylvania,31,0.469,,,
2015,2015 Annual Edition,Income Disparity,Rhode Island,43,0.483,,,
2015,2015 Annual Edition,Income Disparity,South Carolina,31,0.469,,,
2015,2015 Annual Edition,Income Disparity,South Dakota,12,0.447,,,
2015,2015 Annual Edition,Income Disparity,Tennessee,42,0.481,,,
2015,2015 Annual Edition,Income Disparity,Texas,43,0.483,,,
2015,2015 Annual Edition,Income Disparity,Utah,3,0.428,,,
2015,2015 Annual Edition,Income Disparity,Vermont,7,0.441,,,
2015,2015 Annual Edition,Income Disparity,Virginia,27,0.466,,,
2015,2015 Annual Edition,Income Disparity,Washington,15,0.454,,,
2015,2015 Annual Edition,Income Disparity,West Virginia,19,0.455,,,
2015,2015 Annual Edition,Income Disparity,Wisconsin,6,0.44,,,
2015,2015 Annual Edition,Income Disparity,Wyoming,2,0.427,,,
2015,2015 Annual Edition,Income Disparity,United States,,0.48,,,
2015,2015 Annual Edition,Infant Mortality,Alabama,49,8.7,2,,
2015,2015 Annual Edition,Infant Mortality,Alaska,17,5.4,-0.512,,
2015,2015 Annual Edition,Infant Mortality,Arizona,18,5.5,-0.427,,
2015,2015 Annual Edition,Infant Mortality,Arkansas,47,7.5,1.28,,
2015,2015 Annual Edition,Infant Mortality,California,4,4.6,-1.195,,
2015,2015 Annual Edition,Infant Mortality,Colorado,5,4.8,-1.024,,
2015,2015 Annual Edition,Infant Mortality,Connecticut,10,5,-0.853,,
2015,2015 Annual Edition,Infant Mortality,Delaware,36,7,0.853,,
2015,2015 Annual Edition,Infant Mortality,Florida,24,6.1,0.085,,
2015,2015 Annual Edition,Infant Mortality,Georgia,32,6.6,0.512,,
2015,2015 Annual Edition,Infant Mortality,Hawaii,20,5.6,-0.341,,
2015,2015 Annual Edition,Infant Mortality,Idaho,18,5.5,-0.427,,
2015,2015 Annual Edition,Infant Mortality,Illinois,26,6.2,0.171,,
2015,2015 Annual Edition,Infant Mortality,Indiana,36,7,0.853,,
2015,2015 Annual Edition,Infant Mortality,Iowa,5,4.8,-1.024,,
2015,2015 Annual Edition,Infant Mortality,Kansas,29,6.4,0.341,,
2015,2015 Annual Edition,Infant Mortality,Kentucky,34,6.8,0.683,,
2015,2015 Annual Edition,Infant Mortality,Louisiana,48,8.4,2,,
2015,2015 Annual Edition,Infant Mortality,Maine,36,7,0.853,,
2015,2015 Annual Edition,Infant Mortality,Maryland,30,6.5,0.427,,
2015,2015 Annual Edition,Infant Mortality,Massachusetts,1,4.2,-1.536,,
2015,2015 Annual Edition,Infant Mortality,Michigan,36,7,0.853,,
2015,2015 Annual Edition,Infant Mortality,Minnesota,13,5.1,-0.768,,
2015,2015 Annual Edition,Infant Mortality,Mississippi,50,9.3,2,,
2015,2015 Annual Edition,Infant Mortality,Missouri,32,6.6,0.512,,
2015,2015 Annual Edition,Infant Mortality,Montana,21,5.8,-0.171,,
2015,2015 Annual Edition,Infant Mortality,Nebraska,7,4.9,-0.939,,
2015,2015 Annual Edition,Infant Mortality,Nevada,13,5.1,-0.768,,
2015,2015 Annual Edition,Infant Mortality,New Hampshire,7,4.9,-0.939,,
2015,2015 Annual Edition,Infant Mortality,New Jersey,3,4.5,-1.28,,
2015,2015 Annual Edition,Infant Mortality,New Mexico,24,6.1,0.085,,
2015,2015 Annual Edition,Infant Mortality,New York,10,5,-0.853,,
2015,2015 Annual Edition,Infant Mortality,North Carolina,42,7.2,1.024,,
2015,2015 Annual Edition,Infant Mortality,North Dakota,26,6.2,0.171,,
2015,2015 Annual Edition,Infant Mortality,Ohio,44,7.4,1.195,,
2015,2015 Annual Edition,Infant Mortality,Oklahoma,41,7.1,0.939,,
2015,2015 Annual Edition,Infant Mortality,Oregon,13,5.1,-0.768,,
2015,2015 Annual Edition,Infant Mortality,Pennsylvania,35,6.9,0.768,,
2015,2015 Annual Edition,Infant Mortality,Rhode Island,30,6.5,0.427,,
2015,2015 Annual Edition,Infant Mortality,South Carolina,42,7.2,1.024,,
2015,2015 Annual Edition,Infant Mortality,South Dakota,44,7.4,1.195,,
2015,2015 Annual Edition,Infant Mortality,Tennessee,36,7,0.853,,
2015,2015 Annual Edition,Infant Mortality,Texas,21,5.8,-0.171,,
2015,2015 Annual Edition,Infant Mortality,Utah,10,5,-0.853,,
2015,2015 Annual Edition,Infant Mortality,Vermont,2,4.3,-1.451,,
2015,2015 Annual Edition,Infant Mortality,Virginia,28,6.3,0.256,,
2015,2015 Annual Edition,Infant Mortality,Washington,7,4.9,-0.939,,
2015,2015 Annual Edition,Infant Mortality,West Virginia,44,7.4,1.195,,
2015,2015 Annual Edition,Infant Mortality,Wisconsin,23,6,0,,
2015,2015 Annual Edition,Infant Mortality,Wyoming,16,5.2,-0.683,,
2015,2015 Annual Edition,Infant Mortality,United States,,6,,,
2015,2015 Annual Edition,Infant Mortality,District of Columbia,,7.3,,,
2015,2015 Annual Edition,Infectious Disease,Alaska,49,1.09,1.09,,
2015,2015 Annual Edition,Infectious Disease,Alabama,45,0.763,0.763,,
2015,2015 Annual Edition,Infectious Disease,United States,,,,,
2015,2015 Annual Edition,Infectious Disease,Arkansas,46,0.883,0.883,,
2015,2015 Annual Edition,Infectious Disease,Arizona,37,0.373,0.373,,
2015,2015 Annual Edition,Infectious Disease,California,17,-0.287,-0.287,,
2015,2015 Annual Edition,Infectious Disease,Colorado,33,0.097,0.097,,
2015,2015 Annual Edition,Infectious Disease,Connecticut,3,-0.733,-0.733,,
2015,2015 Annual Edition,Infectious Disease,District of Columbia,,,,,
2015,2015 Annual Edition,Infectious Disease,Delaware,34,0.14,0.14,,
2015,2015 Annual Edition,Infectious Disease,Florida,39,0.423,0.423,,
2015,2015 Annual Edition,Infectious Disease,Georgia,40,0.46,0.46,,
2015,2015 Annual Edition,Infectious Disease,Hawaii,41,0.47,0.47,,
2015,2015 Annual Edition,Infectious Disease,Iowa,26,-0.117,-0.117,,
2015,2015 Annual Edition,Infectious Disease,Idaho,5,-0.633,-0.633,,
2015,2015 Annual Edition,Infectious Disease,Illinois,29,-0.057,-0.057,,
2015,2015 Annual Edition,Infectious Disease,Indiana,14,-0.36,-0.36,,
2015,2015 Annual Edition,Infectious Disease,Kansas,25,-0.153,-0.153,,
2015,2015 Annual Edition,Infectious Disease,Kentucky,13,-0.427,-0.427,,
2015,2015 Annual Edition,Infectious Disease,Louisiana,50,1.117,1.117,,
2015,2015 Annual Edition,Infectious Disease,Massachusetts,15,-0.35,-0.35,,
2015,2015 Annual Edition,Infectious Disease,Maryland,19,-0.213,-0.213,,
2015,2015 Annual Edition,Infectious Disease,Maine,8,-0.53,-0.53,,
2015,2015 Annual Edition,Infectious Disease,Michigan,16,-0.303,-0.303,,
2015,2015 Annual Edition,Infectious Disease,Minnesota,23,-0.193,-0.193,,
2015,2015 Annual Edition,Infectious Disease,Missouri,27,-0.087,-0.087,,
2015,2015 Annual Edition,Infectious Disease,Mississippi,47,0.917,0.917,,
2015,2015 Annual Edition,Infectious Disease,Montana,32,0.057,0.057,,
2015,2015 Annual Edition,Infectious Disease,North Carolina,36,0.257,0.257,,
2015,2015 Annual Edition,Infectious Disease,North Dakota,28,-0.083,-0.083,,
2015,2015 Annual Edition,Infectious Disease,Nebraska,30,-0.053,-0.053,,
2015,2015 Annual Edition,Infectious Disease,New Hampshire,4,-0.643,-0.643,,
2015,2015 Annual Edition,Infectious Disease,New Jersey,2,-0.77,-0.77,,
2015,2015 Annual Edition,Infectious Disease,New Mexico,48,1.04,1.04,,
2015,2015 Annual Edition,Infectious Disease,Nevada,31,0.033,0.033,,
2015,2015 Annual Edition,Infectious Disease,New York,20,-0.207,-0.207,,
2015,2015 Annual Edition,Infectious Disease,Ohio,21,-0.203,-0.203,,
2015,2015 Annual Edition,Infectious Disease,Oklahoma,42,0.49,0.49,,
2015,2015 Annual Edition,Infectious Disease,Oregon,7,-0.553,-0.553,,
2015,2015 Annual Edition,Infectious Disease,Pennsylvania,10,-0.43,-0.43,,
2015,2015 Annual Edition,Infectious Disease,Rhode Island,24,-0.177,-0.177,,
2015,2015 Annual Edition,Infectious Disease,South Carolina,44,0.647,0.647,,
2015,2015 Annual Edition,Infectious Disease,South Dakota,38,0.383,0.383,,
2015,2015 Annual Edition,Infectious Disease,Tennessee,18,-0.223,-0.223,,
2015,2015 Annual Edition,Infectious Disease,Texas,43,0.503,0.503,,
2015,2015 Annual Edition,Infectious Disease,Utah,22,-0.197,-0.197,,
2015,2015 Annual Edition,Infectious Disease,Virginia,10,-0.43,-0.43,,
2015,2015 Annual Edition,Infectious Disease,Vermont,9,-0.48,-0.48,,
2015,2015 Annual Edition,Infectious Disease,Washington,6,-0.597,-0.597,,
2015,2015 Annual Edition,Infectious Disease,Wisconsin,35,0.207,0.207,,
2015,2015 Annual Edition,Infectious Disease,West Virginia,1,-1.09,-1.09,,
2015,2015 Annual Edition,Infectious Disease,Wyoming,10,-0.43,-0.43,,
2015,2015 Annual Edition,Injury Deaths,Alabama,,74.9,,76.4,73.5
2015,2015 Annual Edition,Injury Deaths,Alaska,,85.8,,90,81.6
2015,2015 Annual Edition,Injury Deaths,Arizona,,76.4,,77.6,75.2
2015,2015 Annual Edition,Injury Deaths,Arkansas,,77,,78.9,75.2
2015,2015 Annual Edition,Injury Deaths,California,,46.9,,47.3,46.4
2015,2015 Annual Edition,Injury Deaths,Colorado,,74.3,,75.7,72.9
2015,2015 Annual Edition,Injury Deaths,Connecticut,,51.5,,52.8,50.2
2015,2015 Annual Edition,Injury Deaths,Delaware,,61.7,,64.6,58.7
2015,2015 Annual Edition,Injury Deaths,Florida,,63.7,,64.3,63
2015,2015 Annual Edition,Injury Deaths,Georgia,,60.3,,61.3,59.4
2015,2015 Annual Edition,Injury Deaths,Hawaii,,51,,53.1,48.8
2015,2015 Annual Edition,Injury Deaths,Idaho,,72.1,,74.6,69.6
2015,2015 Annual Edition,Injury Deaths,Illinois,,51.6,,52.3,50.8
2015,2015 Annual Edition,Injury Deaths,Indiana,,65.2,,66.3,64.1
2015,2015 Annual Edition,Injury Deaths,Iowa,,58.4,,60,56.9
2015,2015 Annual Edition,Injury Deaths,Kansas,,67.2,,69,65.5
2015,2015 Annual Edition,Injury Deaths,Kentucky,,83.2,,84.8,81.7
2015,2015 Annual Edition,Injury Deaths,Louisiana,,76.9,,78.4,75.4
2015,2015 Annual Edition,Injury Deaths,Maine,,61.9,,64.3,59.5
2015,2015 Annual Edition,Injury Deaths,Maryland,,55.4,,56.5,54.3
2015,2015 Annual Edition,Injury Deaths,Massachusetts,,44.5,,45.4,43.6
2015,2015 Annual Edition,Injury Deaths,Michigan,,62.1,,63,61.2
2015,2015 Annual Edition,Injury Deaths,Minnesota,,58.2,,59.3,57
2015,2015 Annual Edition,Injury Deaths,Mississippi,,83.2,,85.1,81.2
2015,2015 Annual Edition,Injury Deaths,Missouri,,74.1,,75.4,72.9
2015,2015 Annual Edition,Injury Deaths,Montana,,87.8,,91.2,84.5
2015,2015 Annual Edition,Injury Deaths,Nebraska,,54.6,,56.5,52.7
2015,2015 Annual Edition,Injury Deaths,Nevada,,70,,71.8,68.1
2015,2015 Annual Edition,Injury Deaths,New Hampshire,,59.3,,61.7,57
2015,2015 Annual Edition,Injury Deaths,New Jersey,,45.4,,46.2,44.6
2015,2015 Annual Edition,Injury Deaths,New Mexico,,94.9,,97.3,92.4
2015,2015 Annual Edition,Injury Deaths,New York,,42.1,,42.6,41.6
2015,2015 Annual Edition,Injury Deaths,North Carolina,,64.4,,65.3,63.5
2015,2015 Annual Edition,Injury Deaths,North Dakota,,61,,64.3,57.7
2015,2015 Annual Edition,Injury Deaths,Ohio,,65.5,,66.3,64.6
2015,2015 Annual Edition,Injury Deaths,Oklahoma,,91.1,,92.9,89.3
2015,2015 Annual Edition,Injury Deaths,Oregon,,64.9,,66.4,63.5
2015,2015 Annual Edition,Injury Deaths,Pennsylvania,,66.1,,66.9,65.3
2015,2015 Annual Edition,Injury Deaths,Rhode Island,,60.9,,63.6,58.3
2015,2015 Annual Edition,Injury Deaths,South Carolina,,72.1,,73.5,70.6
2015,2015 Annual Edition,Injury Deaths,South Dakota,,69.2,,72.4,66
2015,2015 Annual Edition,Injury Deaths,Tennessee,,79,,80.3,77.8
2015,2015 Annual Edition,Injury Deaths,Texas,,57.5,,58.1,57
2015,2015 Annual Edition,Injury Deaths,Utah,,76.2,,78.2,74.1
2015,2015 Annual Edition,Injury Deaths,Vermont,,68.9,,72.5,65.2
2015,2015 Annual Edition,Injury Deaths,Virginia,,54.2,,55.1,53.2
2015,2015 Annual Edition,Injury Deaths,Washington,,60.1,,61.1,59
2015,2015 Annual Edition,Injury Deaths,West Virginia,,98.9,,101.5,96.3
2015,2015 Annual Edition,Injury Deaths,Wisconsin,,64.8,,66,63.7
2015,2015 Annual Edition,Injury Deaths,Wyoming,,86.7,,91.2,82.3
2015,2015 Annual Edition,Injury Deaths,United States,,60.6,,60.8,60.4
2015,2015 Annual Edition,Injury Deaths,District of Columbia,,56.9,,60.4,53.4
2015,2015 Annual Edition,Insufficient Sleep,Alabama,46,38.4,1.22,39.9,36.9
2015,2015 Annual Edition,Insufficient Sleep,Alaska,28,35.1,0.26,37.2,33
2015,2015 Annual Edition,Insufficient Sleep,Arizona,20,32.7,-0.44,34,31.4
2015,2015 Annual Edition,Insufficient Sleep,Arkansas,34,36.4,0.64,38.5,34.3
2015,2015 Annual Edition,Insufficient Sleep,California,23,33.7,-0.15,35,32.4
2015,2015 Annual Edition,Insufficient Sleep,Colorado,2,28.5,-1.66,29.5,27.5
2015,2015 Annual Edition,Insufficient Sleep,Connecticut,26,34.5,0.09,36.1,33
2015,2015 Annual Edition,Insufficient Sleep,Delaware,40,37.4,0.93,39.5,35.2
2015,2015 Annual Edition,Insufficient Sleep,Florida,27,34.8,0.17,36.2,33.5
2015,2015 Annual Edition,Insufficient Sleep,Georgia,48,38.8,1.34,40.5,37.1
2015,2015 Annual Edition,Insufficient Sleep,Hawaii,50,44,2,45.6,42.3
2015,2015 Annual Edition,Insufficient Sleep,Idaho,7,30.3,-1.14,32.2,28.5
2015,2015 Annual Edition,Insufficient Sleep,Illinois,25,34.2,0,36,32.4
2015,2015 Annual Edition,Insufficient Sleep,Indiana,43,37.7,1.02,39,36.5
2015,2015 Annual Edition,Insufficient Sleep,Iowa,6,30.1,-1.19,31.5,28.8
2015,2015 Annual Edition,Insufficient Sleep,Kansas,9,30.5,-1.08,31.4,29.5
2015,2015 Annual Edition,Insufficient Sleep,Kentucky,49,38.9,1.37,40.5,37.4
2015,2015 Annual Edition,Insufficient Sleep,Louisiana,30,35.7,0.44,37.2,34.2
2015,2015 Annual Edition,Insufficient Sleep,Maine,18,32.2,-0.58,33.5,30.8
2015,2015 Annual Edition,Insufficient Sleep,Maryland,47,38.5,1.25,40.1,36.9
2015,2015 Annual Edition,Insufficient Sleep,Massachusetts,24,34.1,-0.03,35.3,32.9
2015,2015 Annual Edition,Insufficient Sleep,Michigan,42,37.5,0.96,38.8,36.1
2015,2015 Annual Edition,Insufficient Sleep,Minnesota,3,28.9,-1.54,29.7,28
2015,2015 Annual Edition,Insufficient Sleep,Mississippi,34,36.4,0.64,38.5,34.3
2015,2015 Annual Edition,Insufficient Sleep,Missouri,21,33.1,-0.32,34.8,31.4
2015,2015 Annual Edition,Insufficient Sleep,Montana,4,30,-1.22,31.6,28.5
2015,2015 Annual Edition,Insufficient Sleep,Nebraska,4,30,-1.22,31,29
2015,2015 Annual Edition,Insufficient Sleep,Nevada,33,36.2,0.58,38.7,33.7
2015,2015 Annual Edition,Insufficient Sleep,New Hampshire,17,32,-0.64,33.7,30.3
2015,2015 Annual Edition,Insufficient Sleep,New Jersey,38,37.1,0.84,38.4,35.8
2015,2015 Annual Edition,Insufficient Sleep,New Mexico,15,31.6,-0.76,33.1,30.1
2015,2015 Annual Edition,Insufficient Sleep,New York,45,38.1,1.14,39.6,36.6
2015,2015 Annual Edition,Insufficient Sleep,North Carolina,19,32.4,-0.52,33.7,31
2015,2015 Annual Edition,Insufficient Sleep,North Dakota,11,31,-0.93,32.7,29.2
2015,2015 Annual Edition,Insufficient Sleep,Ohio,38,37.1,0.84,38.5,35.6
2015,2015 Annual Edition,Insufficient Sleep,Oklahoma,29,35.2,0.29,36.6,33.9
2015,2015 Annual Edition,Insufficient Sleep,Oregon,13,31.2,-0.87,32.9,29.5
2015,2015 Annual Edition,Insufficient Sleep,Pennsylvania,37,36.8,0.76,38.1,35.5
2015,2015 Annual Edition,Insufficient Sleep,Rhode Island,32,36.1,0.55,37.8,34.4
2015,2015 Annual Edition,Insufficient Sleep,South Carolina,43,37.7,1.02,39,36.4
2015,2015 Annual Edition,Insufficient Sleep,South Dakota,1,27.8,-1.86,29.7,25.9
2015,2015 Annual Edition,Insufficient Sleep,Tennessee,36,36.7,0.73,38.7,34.7
2015,2015 Annual Edition,Insufficient Sleep,Texas,22,33.2,-0.29,34.5,31.9
2015,2015 Annual Edition,Insufficient Sleep,Utah,10,30.9,-0.96,31.8,30
2015,2015 Annual Edition,Insufficient Sleep,Vermont,7,30.3,-1.14,31.7,28.9
2015,2015 Annual Edition,Insufficient Sleep,Virginia,31,35.9,0.5,37.2,34.5
2015,2015 Annual Edition,Insufficient Sleep,Washington,15,31.6,-0.76,32.9,30.3
2015,2015 Annual Edition,Insufficient Sleep,West Virginia,40,37.4,0.93,38.9,35.9
2015,2015 Annual Edition,Insufficient Sleep,Wisconsin,14,31.3,-0.84,32.9,29.7
2015,2015 Annual Edition,Insufficient Sleep,Wyoming,11,31,-0.93,33,28.9
2015,2015 Annual Edition,Insufficient Sleep,United States,,34.2,,35.1,34.5
2015,2015 Annual Edition,Insufficient Sleep,District of Columbia,,32,,34.5,29.4
2015,2015 Annual Edition,Lack of Health Insurance,Alabama,31,12.9,-0.06,,
2015,2015 Annual Edition,Lack of Health Insurance,Alaska,47,17.8,1.31,,
2015,2015 Annual Edition,Lack of Health Insurance,Arizona,41,15.4,0.64,,
2015,2015 Annual Edition,Lack of Health Insurance,Arkansas,35,13.9,0.22,,
2015,2015 Annual Edition,Lack of Health Insurance,California,38,14.8,0.47,,
2015,2015 Annual Edition,Lack of Health Insurance,Colorado,27,12.2,-0.25,,
2015,2015 Annual Edition,Lack of Health Insurance,Connecticut,6,8.2,-1.36,,
2015,2015 Annual Edition,Lack of Health Insurance,Delaware,8,8.5,-1.28,,
2015,2015 Annual Edition,Lack of Health Insurance,Florida,49,18.3,1.45,,
2015,2015 Annual Edition,Lack of Health Insurance,Georgia,46,17.3,1.17,,
2015,2015 Annual Edition,Lack of Health Insurance,Hawaii,2,6.0,-1.98,,
2015,2015 Annual Edition,Lack of Health Insurance,Idaho,39,14.9,0.5,,
2015,2015 Annual Edition,Lack of Health Insurance,Illinois,20,11.2,-0.53,,
2015,2015 Annual Edition,Lack of Health Insurance,Indiana,31,12.9,-0.06,,
2015,2015 Annual Edition,Lack of Health Insurance,Iowa,5,7.2,-1.64,,
2015,2015 Annual Edition,Lack of Health Insurance,Kansas,20,11.2,-0.53,,
2015,2015 Annual Edition,Lack of Health Insurance,Kentucky,23,11.4,-0.47,,
2015,2015 Annual Edition,Lack of Health Insurance,Louisiana,42,15.7,0.72,,
2015,2015 Annual Edition,Lack of Health Insurance,Maine,19,10.7,-0.67,,
2015,2015 Annual Edition,Lack of Health Insurance,Maryland,9,9.0,-1.14,,
2015,2015 Annual Edition,Lack of Health Insurance,Massachusetts,1,3.5,-2,,
2015,2015 Annual Edition,Lack of Health Insurance,Michigan,13,9.7,-0.95,,
2015,2015 Annual Edition,Lack of Health Insurance,Minnesota,4,7.0,-1.7,,
2015,2015 Annual Edition,Lack of Health Insurance,Mississippi,43,15.8,0.75,,
2015,2015 Annual Edition,Lack of Health Insurance,Missouri,29,12.3,-0.22,,
2015,2015 Annual Edition,Lack of Health Insurance,Montana,40,15.3,0.61,,
2015,2015 Annual Edition,Lack of Health Insurance,Nebraska,17,10.5,-0.72,,
